gene	gene_name	gene_type	chr	start	end	strand	length	Bract	Corolla	Leaves	Ligule	Ovary	Pollen	Seed	Stamen	Stem	Style
Ha14_00017573	Ha14_00017573	protein_coding	Ha14	48443194	48454043	-	2672	0.023	0.279	2.744	0.463	0.868	0.01	0.161	0	0.188	0.1
Ha14_00017574	Ha14_00017574	protein_coding	Ha14	48526191	48532340	-	3468	3.507	3.411	7.601	1.567	0.955	0.075	3.259	3.066	9.504	8.594
Ha14_00017577	Ha14_00017577	protein_coding	Ha14	51888722	51894920	+	441	7.303	5.914	14.83	7.052	1.502	0	3.13	0.761	2.392	2.426
Ha14_00017580	Ha14_00017580	protein_coding	Ha14	51967366	51970691	-	1369	2.832	4.218	3.619	8.457	8.225	0.019	4.538	4.17	11.56	13.984
Ha14_00017583	Ha14_00017583	protein_coding	Ha14	52728624	52736104	+	2343	19.912	12.881	21.654	28.018	7.915	0.576	22.849	12.947	29.163	13.439
Ha14_00017584	Ha14_00017584	protein_coding	Ha14	53618202	53619227	-	408	0.383	0	0	0.367	0.812	0	0.846	0	0.369	0
Ha14_00017585	Ha14_00017585	protein_coding	Ha14	54076896	54079605	-	1144	248.922	62.857	111.739	184.628	35.317	1.543	148.799	38.943	208.65	144.632
Ha14_00017586	Ha14_00017586	protein_coding	Ha14	54115914	54116218	+	231	1.624	1.613	1.716	0.324	0	0	1.12	0	1.087	0.331
Ha14_00017588	Ha14_00017588	protein_coding	Ha14	54292003	54311829	-	5802	1.568	3.628	3.962	3.242	2.112	1.924	2.513	9.646	4.858	2.878
Ha14_00017589	Ha14_00017589	protein_coding	Ha14	54784237	54784811	-	440	0.213	0	0	0.085	0	0	0.098	0	0.343	0.174
Ha14_00017591	Ha14_00017591	protein_coding	Ha14	55040146	55041452	+	908	2.135	3.18	0	60.784	0.365	0.057	5.131	78.159	10.679	1.852
Ha14_00017593	Ha14_00017593	protein_coding	Ha14	55119746	55126807	+	2442	1.255	1.564	0.243	47.949	0.542	0.074	3.215	9.901	4.897	0.908
Ha14_00017594	Ha14_00017594	protein_coding	Ha14	55129558	55131037	-	1171	105.262	77.317	86.653	90.841	62.501	9.511	32.419	137.938	71.822	129.191
Ha14_00017595	Ha14_00017595	protein_coding	Ha14	55308384	55311218	-	1248	85.739	104.043	43.353	47.917	176.995	0.562	102.939	118.126	90.499	88.794
Ha14_00017596	Ha14_00017596	protein_coding	Ha14	55315104	55317715	-	722	48.852	29.027	19.764	28.076	104.121	0.252	33.041	29.147	48.293	52.237
Ha14_00017601	Ha14_00017601	protein_coding	Ha14	55649976	55652468	-	993	2.015	1.782	2.794	2.075	2.001	0.026	9.08	2.029	3.643	1.424
Ha14_00017606	Ha14_00017606	protein_coding	Ha14	56347682	56350589	-	1143	4.076	2.852	5.722	7.146	0.869	0.409	1.925	4.701	10.593	1.371
Ha14_00017612	Ha14_00017612	protein_coding	Ha14	56572222	56575108	+	435	0	0.214	0	0.517	0	0	0.099	0.515	0.577	0
Ha14_00017618	Ha14_00017618	protein_coding	Ha14	57391869	57393323	+	990	0.253	0	0	0.265	0	0	0.566	0	0.203	0.077
Ha14_00017620	Ha14_00017620	protein_coding	Ha14	57592546	57593541	-	505	39.999	8.3	60.044	18.549	0	0.617	1.025	3.325	40.392	5.902
Ha14_00017621	Ha14_00017621	protein_coding	Ha14	57605983	57616283	-	1209	66.909	19.338	65.242	43.42	10.409	0.172	6.851	4.074	38.481	11.347
Ha14_00017622	Ha14_00017622	protein_coding	Ha14	57608389	57609262	+	453	0.069	0	0.437	0.331	0	0	0	0.741	0.111	0
Ha14_00017623	Ha14_00017623	protein_coding	Ha14	57611738	57613315	+	912	0.034	0.102	0.217	0.041	0	0	0.047	0	0.165	0.042
Ha14_00017634	Ha14_00017634	protein_coding	Ha14	58654270	58657986	+	2014	0.59	0.555	1.082	0.949	1.315	6.471	0.707	40.629	3.343	1.081
Ha14_00017635	Ha14_00017635	protein_coding	Ha14	58838340	58842431	+	1691	6.601	1.322	12.072	3.634	0.392	0	2.041	0.993	10.755	1.808
Ha14_00017636	Ha14_00017636	protein_coding	Ha14	58846392	58847706	+	309	16.292	5.727	26.938	6.669	0	0	2.653	1.087	28.291	3.339
Ha14_00017637	Ha14_00017637	protein_coding	Ha14	58872514	58873994	+	642	9.059	2.757	18.213	6.478	0.516	0	2.419	1.22	19.017	1.369
Ha14_00017638	Ha14_00017638	protein_coding	Ha14	58882153	58884251	+	1331	294.859	386.16	696.104	215.92	570.279	1.404	391.945	146.25	254.566	507.841
Ha14_00017639	Ha14_00017639	protein_coding	Ha14	58939921	58941995	-	877	0	0	1.356	2.692	0	0.03	0.394	0	3.265	0
Ha14_00017640	Ha14_00017640	protein_coding	Ha14	59009855	59022957	-	2410	5.281	0.889	0.905	8.085	0.962	0.032	4.242	2.415	10.298	6.057
Ha14_00017641	Ha14_00017641	protein_coding	Ha14	59082330	59088057	-	2225	34.67	10.675	5.166	10.609	4.763	0.047	4.188	2.214	29.129	8.432
Ha14_00017643	Ha14_00017643	protein_coding	Ha14	59302317	59308232	-	2912	0.086	0.384	0.408	0.142	0	1.15	0.148	1.999	0.587	0.236
Ha14_00017646	Ha14_00017646	protein_coding	Ha14	59417188	59419215	+	1317	8.239	3.678	3.762	7.17	5.532	0.907	6.027	3.23	9.346	3.627
Ha14_00017648	Ha14_00017648	protein_coding	Ha14	59505226	59506911	-	1073	43.858	11.719	24.011	25.247	16.358	0.048	29.027	9.493	48.368	27.742
Ha14_00017650	Ha14_00017650	protein_coding	Ha14	59576614	59576970	+	357	28.554	16.177	19.985	14.589	9.276	0	24.53	11.288	24.769	15.627
Ha14_00017651	Ha14_00017651	protein_coding	Ha14	59630469	59634472	-	2058	0.046	0.634	0	0.237	6.276	1286.196	0.105	334.071	0.049	6.703
Ha14_00017652	Ha14_00017652	protein_coding	Ha14	59645795	59646976	+	584	26.343	17.864	7.127	14.436	32.323	0.178	28.735	37.376	14.883	40.044
Ha14_00017653	Ha14_00017653	protein_coding	Ha14	59650835	59652014	+	1180	18.47	1.816	11.925	11.685	12.349	0	11.735	7.779	105.209	6.639
Ha14_00017654	Ha14_00017654	protein_coding	Ha14	59842298	59844698	+	843	64.726	43.203	116.372	85.384	38.892	0.37	55.881	17.926	70.087	49.816
Ha14_00017656	Ha14_00017656	protein_coding	Ha14	59929390	59930859	+	608	25.612	18.231	8.801	17.502	34.315	0.555	27.104	48.42	16.114	37.207
Ha14_00017657	Ha14_00017657	protein_coding	Ha14	60026248	60029227	+	1806	30.507	3.559	23.593	25.063	5.868	0	7.023	5.516	50.019	7.998
Ha14_00017658	Ha14_00017658	protein_coding	Ha14	60307591	60308945	+	911	4.428	5.317	2.393	3.784	4.726	0.969	2.51	1.106	5.846	1.846
Ha14_00017659	Ha14_00017659	protein_coding	Ha14	60318112	60323250	-	1678	2.404	2.387	1.063	2.501	0.592	1.129	2.185	0.801	3.114	0.911
Ha14_00017664	Ha14_00017664	protein_coding	Ha14	61040429	61043139	-	1273	78.479	9.878	8.718	46.506	22.633	0.041	9.76	8.002	73.566	10.536
Ha14_00017668	Ha14_00017668	protein_coding	Ha14	61245722	61252820	-	540	1.1	1.035	4.771	3.539	0	0	1.118	0.829	2.419	1.274
Ha14_00017672	Ha14_00017672	protein_coding	Ha14	62257096	62258848	+	581	23.788	41.042	19.102	60.041	34.77	0.134	65.117	18.11	46.436	90.039
Ha14_00017674	Ha14_00017674	protein_coding	Ha14	62306651	62313871	-	1002	5.149	1.766	5.538	4.749	1.322	0.078	9.472	0.782	4.663	2.174
Ha14_00017675	Ha14_00017675	protein_coding	Ha14	62332393	62334168	-	1776	0.581	0.315	0.67	0.781	0.186	0.015	0.947	0.063	0.792	0.172
Ha14_00017678	Ha14_00017678	protein_coding	Ha14	62606303	62610035	+	2552	135.638	121.396	107.402	251.215	36.984	1.16	68.461	45.749	134.62	227.986
Ha14_00017681	Ha14_00017681	protein_coding	Ha14	63139157	63141921	+	1438	19.462	10.17	7.58	15.113	4.145	0.072	7.83	1.245	13.381	11.187
Ha14_00017684	Ha14_00017684	protein_coding	Ha14	63183318	63184041	+	633	0.593	0	0.313	0.533	2.616	0.533	0.477	6.897	1.905	0.423
Ha14_00017686	Ha14_00017686	protein_coding	Ha14	63212198	63219734	-	4111	3.172	9.267	18.271	7.301	7.089	0.183	9.245	5.664	15.875	7.473
Ha14_00017687	Ha14_00017687	protein_coding	Ha14	63276925	63287187	-	1870	0.719	16.388	13.778	37.71	4.605	0	2.722	3.113	19.774	3.883
Ha14_00017688	Ha14_00017688	protein_coding	Ha14	63316642	63317313	+	571	0.055	5.383	12.495	22.311	1.16	0	1.284	0.392	5.895	0.535
Ha14_00017690	Ha14_00017690	protein_coding	Ha14	63585451	63590834	-	973	10.573	1.627	16.906	15.981	6.807	0.133	6.03	7.823	21.584	4.241
Ha14_00017691	Ha14_00017691	protein_coding	Ha14	63721476	63722396	-	486	2.123	0	0	0.077	0	0	0.178	0	1.654	0.786
Ha14_00017692	Ha14_00017692	protein_coding	Ha14	63824651	63825910	+	1260	8.264	1.922	5.662	4.699	1.577	0	1.198	0.444	4.506	2.699
Ha14_00017693	Ha14_00017693	protein_coding	Ha14	64553861	64560770	+	558	0	1.002	0	0.067	0	2.699	0	134.405	0.09	11.368
Ha14_00017695	Ha14_00017695	protein_coding	Ha14	65020700	65024900	-	1547	14.088	4.456	6.277	9.494	7.493	0.201	10.485	9.624	20.168	4.915
Ha14_00017696	Ha14_00017696	protein_coding	Ha14	65093080	65095417	+	779	309.84	324.516	81.157	285.132	586.243	4.833	178.315	405.359	413.474	539.533
Ha14_00017697	Ha14_00017697	protein_coding	Ha14	65098182	65101452	-	1169	31.938	22.071	43.74	18.526	22.097	0.244	44.8	27.673	23.681	23.405
Ha14_00017701	Ha14_00017701	protein_coding	Ha14	65173173	65177198	+	1835	0.017	0	0.108	0.041	0	0	0.047	0	0.219	0
Ha14_00017703	Ha14_00017703	protein_coding	Ha14	65230725	65237883	+	1062	0.029	0	0.187	0.035	0	0	0	0.105	0.095	0.036
Ha14_00017705	Ha14_00017705	protein_coding	Ha14	65302814	65305937	+	1251	7.449	2.457	7.921	4.822	3.706	0.083	1.862	4.921	12.53	4.368
Ha14_00017706	Ha14_00017706	protein_coding	Ha14	65307032	65308381	-	1350	28.906	28.634	30.976	22.454	42.193	0.077	29.782	5.058	13.398	30.683
Ha14_00017709	Ha14_00017709	protein_coding	Ha14	65678546	65681293	-	1635	0.325	0.114	7.273	0.481	1.013	0	0.237	0	0.86	0.538
Ha14_00017712	Ha14_00017712	protein_coding	Ha14	65797951	65800590	+	1453	208.402	0.577	32.19	1.083	0	0.179	12.47	0.308	1.729	4.786
Ha14_00017713	Ha14_00017713	protein_coding	Ha14	65804207	65808520	-	1095	0.029	0.255	0	0	0	1.043	0.276	0.511	0.092	0.105
Ha14_00017714	Ha14_00017714	protein_coding	Ha14	65812230	65813576	-	1259	10.034	0.74	3.148	1.548	1.052	0.577	0.685	2.845	31.925	0.273
Ha14_00017715	Ha14_00017715	protein_coding	Ha14	65854970	65857050	-	327	3.538	0	2.424	0.688	0	2.938	0.528	2.054	11.984	0.234
Ha14_00017716	Ha14_00017716	protein_coding	Ha14	65983191	65983855	+	595	1.471	0	0	0.126	0	0.175	0.29	8.09	0.507	0.385
Ha14_00017718	Ha14_00017718	protein_coding	Ha14	66270273	66273314	-	739	0.381	0.504	1.609	4.665	1.344	0	0.409	4.544	1.768	0.724
Ha14_00017721	Ha14_00017721	protein_coding	Ha14	66407253	66408871	+	1262	424.931	1566.358	184.522	250.825	1473.995	3.724	626.403	1052.405	481.75	1160.81
Ha14_00017729	Ha14_00017729	protein_coding	Ha14	67635447	67636919	-	1193	0.393	0.234	0	0.691	0	0	0.036	0.938	0.084	0.192
Ha14_00017730	Ha14_00017730	protein_coding	Ha14	67786534	67789760	+	1404	0.022	0	0.141	0.027	0.472	0	9.924	0.159	0.358	0.082
Ha14_00017731	Ha14_00017731	protein_coding	Ha14	67888436	67891878	+	1233	8.775	10.576	14.948	13.31	9.401	0.105	23.126	5.629	15.036	10.816
Ha14_00017732	Ha14_00017732	protein_coding	Ha14	67953812	67962339	+	4307	2.744	4.066	8.145	6.403	1.461	0.072	1.863	2.287	6.299	2.812
Ha14_00017733	Ha14_00017733	protein_coding	Ha14	67968914	67971660	-	697	70.793	1.069	21.894	50.532	2.376	0	12.255	15.739	328.622	14.09
Ha14_00017734	Ha14_00017734	protein_coding	Ha14	67979710	67980640	-	324	1.544	0.287	3.058	2.313	0	0	1.198	2.764	2.171	1.179
Ha14_00017735	Ha14_00017735	protein_coding	Ha14	68141275	68141666	-	288	0.217	2.911	4.817	4.814	1.15	0	5.692	0	2.093	1.459
Ha14_00017736	Ha14_00017736	protein_coding	Ha14	68381846	68383656	+	606	0.671	0.922	0	0.927	0	0.043	0	0.924	0.166	0.568
Ha14_00017737	Ha14_00017737	protein_coding	Ha14	68709309	68714894	-	1848	0.88	2.671	10.617	2.352	2.688	0.014	8.52	0.424	15.904	4.59
Ha14_00017740	Ha14_00017740	protein_coding	Ha14	69219751	69220305	+	555	191.839	0	0	0.81	1.193	0.234	47.803	0.202	12.311	1.308
Ha14_00017741	Ha14_00017741	protein_coding	Ha14	69375622	69378431	+	525	0.357	0.887	4.152	0.571	0	0	0	0.64	1.435	0.291
Ha14_00017746	Ha14_00017746	protein_coding	Ha14	69582029	69593923	+	924	81.827	11.391	60.914	67.315	8.96	0.112	6.303	3.15	49.317	6.203
Ha14_00017748	Ha14_00017748	protein_coding	Ha14	69855925	69859730	-	1183	1.903	0	3.686	1.299	0.84	0	0.547	0.852	8.069	0.711
Ha14_00017749	Ha14_00017749	protein_coding	Ha14	69947423	69954039	+	1188	1.606	0.235	2.836	1.325	0.279	0	0.182	0.754	6.47	0.289
Ha14_00017751	Ha14_00017751	protein_coding	Ha14	69974124	69978130	-	1148	1.144	3.327	10.013	3.917	5.193	0.045	8.793	1.755	3.239	1.598
Ha14_00017752	Ha14_00017752	protein_coding	Ha14	70090255	70093319	-	2229	6.832	2.089	6.668	4.287	0.594	0	2.051	0.954	5.68	2.297
Ha14_00017754	Ha14_00017754	protein_coding	Ha14	70131002	70133092	+	2091	0.194	1.025	0.474	0.484	0	0	0.103	0.482	0.312	0.475
Ha14_00017755	Ha14_00017755	protein_coding	Ha14	70185017	70188181	+	2815	0.267	0.199	1.267	0.439	0	0	0.107	0	0.732	0.136
Ha14_00017758	Ha14_00017758	protein_coding	Ha14	70509327	70512596	+	1317	5.461	1.556	4.213	6.913	4.275	0	3.177	1.19	6.218	2.727
Ha14_00017759	Ha14_00017759	protein_coding	Ha14	70513401	70516445	-	567	609.993	73.925	326.813	237.636	33.876	0.458	47.704	22.901	319.789	49.602
Ha14_00017760	Ha14_00017760	protein_coding	Ha14	70619209	70623942	-	1344	62.398	29.524	12.681	44.104	30.801	6.954	39.095	19.489	86.726	21.096
Ha14_00017763	Ha14_00017763	protein_coding	Ha14	70893488	70900746	-	1722	1.435	0.216	4.028	4.635	2.308	0.196	0.977	0.715	3.53	0.466
Ha14_00017766	Ha14_00017766	protein_coding	Ha14	71190782	71192674	-	1152	134.902	199.229	220.549	257.211	139.137	4.192	543.993	93.767	174.187	134.141
Ha14_00017768	Ha14_00017768	protein_coding	Ha14	71371333	71374168	+	1031	203.658	40.565	138.403	155.329	102.467	0.554	95.107	40.714	203.45	157.852
Ha14_00017774	Ha14_00017774	protein_coding	Ha14	72410208	72411992	-	1785	1.016	0.626	2.998	1.973	0.742	0.015	0.773	0.251	1.07	0.257
Ha14_00017775	Ha14_00017775	protein_coding	Ha14	72419258	72421012	-	764	6.344	0.366	4.15	4.61	1.734	0.068	10.051	1.319	11.574	1.801
Ha14_00017780	Ha14_00017780	protein_coding	Ha14	72602703	72604854	+	1650	1.213	7.734	6.726	6.495	2.409	0.016	1.647	1.492	4.415	0.162
Ha14_00017781	Ha14_00017781	protein_coding	Ha14	72607134	72611267	-	1526	16.065	15.687	47.273	24.014	7.596	0.204	22.757	5.281	20.314	9.19
Ha14_00017782	Ha14_00017782	protein_coding	Ha14	72662841	72671563	-	1836	0.017	0.051	1.727	4.204	0.361	0	0.681	5.792	79.768	0.083
Ha14_00017783	Ha14_00017783	protein_coding	Ha14	72718103	72722213	+	3935	1.534	0.45	0.957	1.181	0.589	3.352	2.083	0.626	2.783	0.554
Ha14_00017784	Ha14_00017784	protein_coding	Ha14	72722215	72727364	+	1335	3.303	0.628	3.86	3.2	0.248	3.889	3.813	1.845	7.79	0.916
Ha14_00017785	Ha14_00017785	protein_coding	Ha14	72727366	72730220	+	1042	15.604	10.101	11.602	8.666	7.628	1.52	9.563	5.586	19.383	5.537
Ha14_00017792	Ha14_00017792	protein_coding	Ha14	73156243	73158475	-	775	16.22	7.091	24.294	29.879	3.846	3.886	18.814	6.355	26.32	9.319
Ha14_00017794	Ha14_00017794	protein_coding	Ha14	73186689	73187324	+	579	0.108	0.161	0.342	0.194	0	0.045	0.522	0	0.174	0.066
Ha14_00017796	Ha14_00017796	protein_coding	Ha14	73374934	73378380	+	1136	0.881	0	0	0.099	0	0	0.038	0	0.708	0.034
Ha14_00017799	Ha14_00017799	protein_coding	Ha14	73559813	73564363	+	1950	9.669	6.449	12.501	13.892	5.095	3.062	5.84	12.744	15.33	6.937
Ha14_00017800	Ha14_00017800	protein_coding	Ha14	73566980	73569893	-	1362	124.686	34.742	133.869	244.183	43.767	0.457	85.993	22.683	141.391	125.915
Ha14_00017802	Ha14_00017802	protein_coding	Ha14	73739296	73741093	+	183	2.392	0.509	2.166	6.347	0	1.561	1.414	3.058	3.02	1.67
Ha14_00017803	Ha14_00017803	protein_coding	Ha14	73741226	73743084	+	895	2.585	1.769	4.65	4.354	0.37	0.928	1.735	1.251	4.659	2.306
Ha14_00017810	Ha14_00017810	protein_coding	Ha14	74206219	74208647	-	1260	0.223	0	1.416	0.416	0.526	0.536	0.514	5.419	1.236	0.243
Ha14_00017811	Ha14_00017811	protein_coding	Ha14	74345422	74345986	+	192	77.032	20.376	22.709	30.249	8.624	0.541	30.557	4.081	52.335	44.979
Ha14_00017812	Ha14_00017812	protein_coding	Ha14	74352680	74355445	+	2318	0.094	0.241	0.94	0.065	0.286	0	0.056	0	0.087	0.264
Ha14_00017813	Ha14_00017813	protein_coding	Ha14	74382737	74383967	+	636	26.008	16.989	20.566	14.964	3.124	1.265	1.696	14.08	15.878	5.167
Ha14_00017814	Ha14_00017814	protein_coding	Ha14	74443460	74446224	-	1084	0.75	0	0.183	0.207	0	0	0.08	0	2.271	0
Ha14_00017816	Ha14_00017816	protein_coding	Ha14	74459441	74462835	-	1704	8.68	2.351	5.583	6.597	0.583	0.061	0.278	0.723	4.629	1.48
Ha14_00017817	Ha14_00017817	protein_coding	Ha14	74705423	74707442	-	1620	1.042	0.345	0.367	2.891	0.613	2.484	3.542	1.382	2.202	0.142
Ha14_00017821	Ha14_00017821	protein_coding	Ha14	75236621	75239608	-	1216	0.566	1.072	0	2.003	0	0	0	0	4.999	0.094
Ha14_00017822	Ha14_00017822	protein_coding	Ha14	75338553	75343332	+	900	3.44	1.449	7.267	3.456	1.84	0.231	2.061	1.866	7.983	2.038
Ha14_00017823	Ha14_00017823	protein_coding	Ha14	75402530	75405694	+	1726	23.859	11.819	33.414	24.943	6.332	6.182	21.245	22.764	44.943	9.608
Ha14_00017825	Ha14_00017825	protein_coding	Ha14	75453060	75454991	+	1189	0.131	1.645	4.334	1.891	1.95	0	5.733	1.789	1.183	0.546
Ha14_00017829	Ha14_00017829	protein_coding	Ha14	76278481	76282760	+	1694	7.291	2.584	5.382	6.26	1.955	6.284	3.667	9.647	12.516	2.504
Ha14_00017833	Ha14_00017833	protein_coding	Ha14	76723829	76726006	+	735	30.503	5.196	42.873	9.023	4.956	0.035	9.273	3.198	23.514	42.371
Ha14_00017836	Ha14_00017836	protein_coding	Ha14	76747818	76749079	+	669	3.272	2.924	19.256	14.954	9.405	0.505	5.997	1.841	12.842	5.54
Ha14_00017837	Ha14_00017837	protein_coding	Ha14	76750614	76752880	+	537	1.397	0	12.179	2.093	0	0.338	1.848	0.417	3.462	1.281
Ha14_00017839	Ha14_00017839	protein_coding	Ha14	76869772	76873846	+	1877	11.545	28.385	111.71	411.224	89.806	0.705	19.834	15.267	10.546	212.641
Ha14_00017841	Ha14_00017841	protein_coding	Ha14	77032059	77034048	-	1685	33.329	9.563	31.874	4.314	0.983	0.046	3.559	0.664	8.11	98.581
Ha14_00017842	Ha14_00017842	protein_coding	Ha14	77062211	77063659	+	1449	0.237	0	0	0.259	0	0	0.06	0.309	0.139	0.158
Ha14_00017843	Ha14_00017843	protein_coding	Ha14	77063639	77071200	-	1106	72.405	21.055	18.994	29.203	57.491	0.211	56.244	18.218	29.3	66.163
Ha14_00017844	Ha14_00017844	protein_coding	Ha14	77199768	77203029	+	794	39.46	14.195	20.218	158.136	158.077	0.425	56.396	13.675	21.577	51.062
Ha14_00017845	Ha14_00017845	protein_coding	Ha14	77209831	77216778	-	2184	4.338	1.663	5.445	4.341	1.061	0.083	5.61	1.948	3.957	2.729
Ha14_00017846	Ha14_00017846	protein_coding	Ha14	77271444	77276359	-	777	30.263	25.534	33.413	40.122	28.556	1.37	63.626	50.278	48.301	57.49
Ha14_00017851	Ha14_00017851	protein_coding	Ha14	77584232	77584556	-	231	0.812	0	0	0.973	0	0	0.934	0	0.435	0.165
Ha14_00017853	Ha14_00017853	protein_coding	Ha14	77737637	77739402	-	1437	3.416	0.972	0.552	2.425	0.691	0	0.33	0.078	2.377	0.691
Ha14_00017859	Ha14_00017859	protein_coding	Ha14	78062503	78063799	+	1146	0.082	0	0.346	0	6.935	0	191.076	0.098	0.877	0
Ha14_00017861	Ha14_00017861	protein_coding	Ha14	78537481	78540442	+	1008	63.344	588.816	132.91	513.27	322.956	4.198	15.15	53.748	308.974	1618.219
Ha14_00017863	Ha14_00017863	protein_coding	Ha14	78797520	78797746	-	150	73.169	45.331	35.673	34.222	81.689	0.173	105.259	26.119	42.873	50.95
Ha14_00017865	Ha14_00017865	protein_coding	Ha14	78981442	78983481	-	1347	0	0.138	0.736	0.111	0	0.154	0.096	0.249	0.075	0
Ha14_00017867	Ha14_00017867	protein_coding	Ha14	79221017	79221748	+	732	2.777	0.382	35.467	12.234	3.619	0	2.181	0	1.853	13.468
Ha14_00017868	Ha14_00017868	protein_coding	Ha14	79225327	79226391	+	1065	0	0.087	0.186	2.146	0	0	0.162	0	0	0.036
Ha14_00017869	Ha14_00017869	protein_coding	Ha14	79239643	79240442	-	620	0.151	0.451	1.598	0.121	0	0.084	0.07	0.542	0.162	0.247
Ha14_00017870	Ha14_00017870	protein_coding	Ha14	79293522	79296488	+	1287	0.729	0.145	0	0.291	0.772	0.04	1.14	0.261	1.015	0.534
Ha14_00017871	Ha14_00017871	protein_coding	Ha14	79297896	79299320	-	1425	0.132	0	4.868	9.019	10.226	0	47.256	0	0	0.456
Ha14_00017878	Ha14_00017878	protein_coding	Ha14	79712831	79714054	-	1224	0.945	3.729	0	1.133	0	0.127	0.67	0.366	1.478	2.123
Ha14_00017883	Ha14_00017883	protein_coding	Ha14	80438601	80441432	-	2220	2.493	0.126	0.268	0	0	0	0.253	0	1.494	0.017
Ha14_00017884	Ha14_00017884	protein_coding	Ha14	80495536	80498275	-	789	61.745	6.965	15.573	43.595	5.876	0.461	28.431	8.796	61.958	16.951
Ha14_00017885	Ha14_00017885	protein_coding	Ha14	80575845	80578060	+	1058	21.9	9.068	10.865	22.099	23.163	0.245	40.203	78.293	19.66	29.941
Ha14_00017892	Ha14_00017892	protein_coding	Ha14	81197805	81202546	-	1526	0.123	0.122	0.13	0.295	0.868	0.068	0.198	0.66	0.198	0.225
Ha14_00017895	Ha14_00017895	protein_coding	Ha14	81596773	81602456	+	1516	0.021	0	1.046	0.124	0	0	0.057	0	0.398	0.05
Ha14_00017896	Ha14_00017896	protein_coding	Ha14	81607286	81610741	-	1306	0.072	0	0.152	0.029	0.254	0	0.132	0	0.192	0.146
Ha14_00017899	Ha14_00017899	protein_coding	Ha14	81739283	81739745	-	372	61.865	20.031	54.341	71.917	25.817	0.14	82.219	15.346	40.517	18.079
Ha14_00017901	Ha14_00017901	protein_coding	Ha14	82033903	82035947	+	1485	0.59	0.063	4.804	0.05	0	0	0.058	0	0	0
Ha14_00017903	Ha14_00017903	protein_coding	Ha14	82125115	82126900	+	1363	59.51	54.056	74.01	96.134	133.148	0.095	81.182	74.488	116.222	55.987
Ha14_00017912	Ha14_00017912	protein_coding	Ha14	82769247	82772180	+	645	10.375	0.578	4.302	8.481	2.054	0.04	10.099	0.521	9.97	3.673
Ha14_00017916	Ha14_00017916	protein_coding	Ha14	83082594	83084227	-	779	19.026	4.305	8.65	13.035	8.077	0.633	10.079	14.8	18.445	10.694
Ha14_00017917	Ha14_00017917	protein_coding	Ha14	83181040	83182807	+	1026	276.331	21.97	32.644	13.878	39.702	0.329	352.217	11.674	111.549	60.596
Ha14_00017920	Ha14_00017920	protein_coding	Ha14	83521613	83527510	+	973	0.739	0	0	0.077	0	0	0.089	0.23	0.981	0.079
Ha14_00017921	Ha14_00017921	protein_coding	Ha14	83528751	83536037	-	1800	0.017	0.052	0.22	0.083	0	0	0.072	0	0.056	0.021
Ha14_00017928	Ha14_00017928	protein_coding	Ha14	84085615	84091161	-	622	1.156	0.899	27.72	35.662	131.51	0	163.817	0.9	4.281	332.483
Ha14_00017929	Ha14_00017929	protein_coding	Ha14	84180257	84181884	-	1037	4.402	1.258	0.764	2.493	1.597	0.05	7.946	2.914	8.575	2.027
Ha14_00017930	Ha14_00017930	protein_coding	Ha14	84238282	84240487	+	578	5.734	1.289	9.944	9.983	2.292	0.494	4.03	1.743	13.56	9.256
Ha14_00017938	Ha14_00017938	protein_coding	Ha14	84708959	84710199	+	612	309.369	31.657	17.811	48.979	54.654	0.382	32.284	8.231	139.231	62.875
Ha14_00017940	Ha14_00017940	protein_coding	Ha14	84743425	84748767	-	1449	14.545	11.25	28.449	18.489	7.314	0.233	19.858	8.807	23.162	7.542
Ha14_00017946	Ha14_00017946	protein_coding	Ha14	85249341	85250684	-	1344	356.964	643.497	198.775	947.968	457.576	0.328	128.454	85.285	438.302	453.23
Ha14_00017950	Ha14_00017950	protein_coding	Ha14	85458551	85475195	-	999	75.183	31.888	83.718	89.491	26.852	0.598	73.323	18.824	105.461	29.147
Ha14_00017951	Ha14_00017951	protein_coding	Ha14	85475609	85476441	-	330	3.98	1.694	8.408	3.974	3.011	0	3.268	0.339	5.785	2.084
Ha14_00017957	Ha14_00017957	protein_coding	Ha14	85670636	85671997	-	1362	84.05	38.093	29.102	46.245	17.264	0.229	38.515	6.246	52.713	94.941
Ha14_00017961	Ha14_00017961	protein_coding	Ha14	85830135	85838181	+	1922	0.179	0	0.619	0.234	0	0.014	0.09	0	0.392	0.199
