gene	gene_name	gene_type	chr	start	end	strand	length	Bract	Corolla	Leaves	Ligule	Ovary	Pollen	Seed	Stamen	Stem	Style
Ha12_00031957	Ha12_00031957	protein_coding	Ha12	31669779	31670326	+	417	6019	2	0	5	3	0	1721	4	212	7
Ha12_00031958	Ha12_00031958	protein_coding	Ha12	31671676	31679893	-	3294	346	183	294	894	13	22	470	72	646	335
Ha12_00031959	Ha12_00031959	protein_coding	Ha12	31706372	31709374	+	1175	15065	4839	3121	8679	2946	50	10306	2175	7024	14643
Ha12_00031961	Ha12_00031961	protein_coding	Ha12	31798216	31798729	-	381	4395	2	2	1	11	1	1351	3	170	10
Ha12_00031962	Ha12_00031962	protein_coding	Ha12	31801018	31812222	+	237	550	35	2	133	4	2	63	9	365	117
Ha12_00031963	Ha12_00031963	protein_coding	Ha12	31812295	31813826	+	435	2964	205	20	581	59	4	348	95	1726	967
Ha12_00031967	Ha12_00031967	protein_coding	Ha12	31994162	31994773	+	369	132	23	15	97	3	6	67	6	91	37
Ha12_00031968	Ha12_00031968	protein_coding	Ha12	32015818	32017768	-	603	1863	230	298	1828	81	0	972	106	1684	624
Ha12_00031969	Ha12_00031969	protein_coding	Ha12	32082624	32083416	+	543	76	17	15	88	0	0	16	11	85	63
Ha12_00031970	Ha12_00031970	protein_coding	Ha12	32126913	32129372	-	1179	22176	4147	1146	7293	555	172	8954	1665	8030	11547
Ha12_00031971	Ha12_00031971	protein_coding	Ha12	32184800	32187256	-	2225	4865	2960	567	1960	844	4	83	57	1241	8693
Ha12_00031973	Ha12_00031973	protein_coding	Ha12	32359291	32364168	+	1731	106	196	116	1766	7	0	1	9	25	381
Ha12_00031975	Ha12_00031975	protein_coding	Ha12	32450219	32452582	-	1744	0	4	0	1	1	4454	0	78	0	26
Ha12_00031978	Ha12_00031978	protein_coding	Ha12	32959303	32963370	-	636	233	13	67	233	0	3	4	5	90	7
Ha12_00031979	Ha12_00031979	protein_coding	Ha12	33029551	33032911	-	765	979	188	220	997	40	4	649	62	579	434
Ha12_00031982	Ha12_00031982	protein_coding	Ha12	33187340	33194542	-	1830	595	206	44	328	21	1	486	49	440	224
Ha12_00031983	Ha12_00031983	protein_coding	Ha12	33958287	33967149	-	1743	631	97	185	872	13	9	345	86	485	285
Ha12_00031986	Ha12_00031986	protein_coding	Ha12	34096893	34101768	-	1515	97	8	90	121	6	0	38	8	155	34
Ha12_00031987	Ha12_00031987	protein_coding	Ha12	34299078	34302429	-	741	247	42	179	305	8	4	41	11	453	42
Ha12_00031988	Ha12_00031988	protein_coding	Ha12	34324777	34329198	+	1457	9	14	37	65	2	391	48	1834	35	218
Ha12_00031989	Ha12_00031989	protein_coding	Ha12	34332460	34337285	+	1562	778	132	66	277	52	8	470	103	380	392
Ha12_00031990	Ha12_00031990	protein_coding	Ha12	34342293	34382129	+	928	1278	204	339	3521	53	8	711	71	1482	297
Ha12_00031991	Ha12_00031991	protein_coding	Ha12	34412490	34414443	-	780	48	5	99	137	4	0	4	9	148	12
Ha12_00031992	Ha12_00031992	protein_coding	Ha12	34519018	34521345	+	1016	0	0	1	0	0	2	44	1	0	1
Ha12_00031993	Ha12_00031993	protein_coding	Ha12	34555355	34556622	-	733	347	19	40	271	3	25	117	38	339	67
Ha12_00031994	Ha12_00031994	protein_coding	Ha12	34624130	34626233	+	790	44	0	46	29	2	0	19	0	31	0
Ha12_00031996	Ha12_00031996	protein_coding	Ha12	34658522	34662468	+	714	21	0	38	29	0	0	10	0	16	1
Ha12_00031997	Ha12_00031997	protein_coding	Ha12	34799802	34801974	+	633	633	14	2	107	4	29	102	49	563	24
Ha12_00031998	Ha12_00031998	protein_coding	Ha12	34983388	34987115	+	2147	85	12	40	234	13	1	146	17	463	52
Ha12_00031999	Ha12_00031999	protein_coding	Ha12	34998903	35000047	-	417	833	148	138	474	48	0	945	30	432	334
Ha12_00032000	Ha12_00032000	protein_coding	Ha12	35006432	35006971	-	444	16881	6049	2094	4864	228	16	164	98	3708	3675
Ha12_00032001	Ha12_00032001	protein_coding	Ha12	35033098	35035269	-	606	272	47	195	401	13	17	203	24	269	197
Ha12_00032002	Ha12_00032002	protein_coding	Ha12	35066268	35067149	+	660	16	6	10	45	1	0	9	37	46	12
Ha12_00032003	Ha12_00032003	protein_coding	Ha12	35204460	35206717	+	1042	9	9	26	73	0	1	21	58	59	22
Ha12_00032004	Ha12_00032004	protein_coding	Ha12	35208259	35212318	+	1182	99	32	36	100	25	1	60	112	177	189
Ha12_00032007	Ha12_00032007	protein_coding	Ha12	35336281	35336923	+	516	1	0	0	5	4	0	8	0	76	0
Ha12_00032008	Ha12_00032008	protein_coding	Ha12	35369009	35369472	+	384	1	0	0	2	4	0	4	0	26	0
Ha12_00032009	Ha12_00032009	protein_coding	Ha12	35449132	35450258	+	759	286	263	1992	651	2799	0	1360	1292	633	1083
Ha12_00032010	Ha12_00032010	protein_coding	Ha12	35547520	35548343	-	753	67	8	0	1	62	19	131	610	3	112
Ha12_00032012	Ha12_00032012	protein_coding	Ha12	35842484	35846572	+	2046	10495	1978	362	5008	187	17	714	341	913	6991
Ha12_00032014	Ha12_00032014	protein_coding	Ha12	35982319	35988947	-	3135	261	121	305	505	217	3	1107	114	2447	164
Ha12_00032015	Ha12_00032015	protein_coding	Ha12	36068349	36085757	+	2039	0	0	66	7	3	0	64	0	1	1
Ha12_00032016	Ha12_00032016	protein_coding	Ha12	36474583	36494300	-	1764	1755	1795	87	3415	403	5	1302	334	2482	1024
Ha12_00032019	Ha12_00032019	protein_coding	Ha12	36578593	36585356	-	1714	308	43	62	106	5	4	48	8	211	53
Ha12_00032020	Ha12_00032020	protein_coding	Ha12	36588110	36589360	-	672	863	119	78	989	58	6	284	83	604	507
Ha12_00032023	Ha12_00032023	protein_coding	Ha12	36683148	36683980	+	742	1495	1015	3	2692	713	0	34	38	685	577
Ha12_00032024	Ha12_00032024	protein_coding	Ha12	36743724	36748711	+	1044	2453	89	73	812	16	100	365	96	1579	353
Ha12_00032026	Ha12_00032026	protein_coding	Ha12	36758633	36760173	-	1372	3	0	13	117	2	0	49	3	78	5
Ha12_00032029	Ha12_00032029	protein_coding	Ha12	36966911	36984621	-	3258	0	1	5	3	0	0	6	1	4	2
Ha12_00032032	Ha12_00032032	protein_coding	Ha12	37179107	37180674	-	1068	17	3	0	13	0	4	15	23	12	15
Ha12_00032037	Ha12_00032037	protein_coding	Ha12	37391765	37398631	-	1633	1143	85	159	976	42	17	473	123	910	506
Ha12_00032038	Ha12_00032038	protein_coding	Ha12	37511625	37522257	+	3157	2537	619	888	4761	68	39	1272	469	3545	941
Ha12_00032039	Ha12_00032039	protein_coding	Ha12	37523571	37524274	-	631	1	0	11	48	31	22	133	6	1	9
Ha12_00032041	Ha12_00032041	protein_coding	Ha12	37536241	37544668	+	4182	536	129	87	428	61	2	287	98	376	330
Ha12_00032042	Ha12_00032042	protein_coding	Ha12	37553898	37558769	+	474	35	12	26	94	1	1	50	11	72	22
Ha12_00032043	Ha12_00032043	protein_coding	Ha12	37631601	37634984	+	775	19	37	94	501	14	1	1472	16	193	347
Ha12_00032044	Ha12_00032044	protein_coding	Ha12	37872502	37878789	-	2180	721	127	303	766	53	27	513	132	786	403
Ha12_00032046	Ha12_00032046	protein_coding	Ha12	37904980	37907823	-	1482	53	6	20	88	3	4	23	16	113	28
Ha12_00032047	Ha12_00032047	protein_coding	Ha12	37929372	37934021	+	2524	325	85	80	401	18	86	154	154	406	191
Ha12_00032048	Ha12_00032048	protein_coding	Ha12	37934632	37937309	-	1407	194	69	54	169	21	2	504	123	209	254
Ha12_00032049	Ha12_00032049	protein_coding	Ha12	38008890	38012164	+	1234	1405	388	254	1903	102	10	274	47	878	1588
Ha12_00032050	Ha12_00032050	protein_coding	Ha12	38017152	38017586	+	414	135	11	0	11	11	0	3	5	10	35
Ha12_00032051	Ha12_00032051	protein_coding	Ha12	38019671	38024826	-	1656	37	21	64	53	10	2	46	15	6	8
Ha12_00032053	Ha12_00032053	protein_coding	Ha12	38036713	38038714	+	1650	2159	219	132	479	27	5	272	49	1000	133
Ha12_00032058	Ha12_00032058	protein_coding	Ha12	38145726	38148368	-	882	20	2	1	9	0	0	21	155	29	2
Ha12_00032059	Ha12_00032059	protein_coding	Ha12	38187450	38189312	-	1863	115	12	43	143	0	2	84	0	59	21
Ha12_00032061	Ha12_00032061	protein_coding	Ha12	38267490	38272715	+	903	372	85	67	447	12	43	278	136	157	460
Ha12_00032062	Ha12_00032062	protein_coding	Ha12	38274485	38281305	-	1807	5	8	0	5	2	16	5	0	23	5
Ha12_00032063	Ha12_00032063	protein_coding	Ha12	38515522	38523099	+	2390	2347	657	197	2316	180	13	1385	477	1192	2762
Ha12_00032064	Ha12_00032064	protein_coding	Ha12	38614511	38622381	+	2984	340	21	41	257	3	4	222	33	280	96
Ha12_00032066	Ha12_00032066	protein_coding	Ha12	38785874	38787392	-	798	250	66	49	429	6	4	125	24	267	274
Ha12_00032067	Ha12_00032067	protein_coding	Ha12	38842243	38843555	+	732	126	63	26	354	17	8	87	14	194	226
Ha12_00032068	Ha12_00032068	protein_coding	Ha12	38855093	38864117	-	3201	546	284	58	729	27	5	186	103	1502	522
Ha12_00032070	Ha12_00032070	protein_coding	Ha12	38870196	38878747	-	474	1	50	0	1627	6	6	10	12	0	164
Ha12_00032072	Ha12_00032072	protein_coding	Ha12	39019521	39022501	+	1164	603	118	78	323	18	13	1037	58	294	228
Ha12_00032073	Ha12_00032073	protein_coding	Ha12	39030231	39032321	-	627	147	42	30	57	5	5	285	14	64	79
Ha12_00032075	Ha12_00032075	protein_coding	Ha12	39412185	39412677	+	252	27	12	5	42	0	61	30	0	57	20
Ha12_00032079	Ha12_00032079	protein_coding	Ha12	39484421	39489315	-	1194	1410	1034	600	972	189	28	1997	633	779	2581
Ha12_00032080	Ha12_00032080	protein_coding	Ha12	39621891	39623582	+	831	83	20	8	290	0	1	0	4	103	13
Ha12_00032083	Ha12_00032083	protein_coding	Ha12	39802611	39805528	+	1518	151	19	26	55	1	2	24	24	101	23
Ha12_00032085	Ha12_00032085	protein_coding	Ha12	39885637	39891617	-	1777	16812	10187	1958	8277	5256	95	10882	4594	9089	16126
Ha12_00032086	Ha12_00032086	protein_coding	Ha12	39945734	39950436	+	2538	134	64	39	343	23	21	91	89	191	164
Ha12_00032087	Ha12_00032087	protein_coding	Ha12	40044899	40046317	-	1419	120	37	22	307	5	0	32	6	122	188
Ha12_00032088	Ha12_00032088	protein_coding	Ha12	40244169	40248109	+	1260	24	5	0	114	0	1	0	0	1	0
Ha12_00032090	Ha12_00032090	protein_coding	Ha12	40337685	40340290	-	276	7642	5735	931	3214	2623	152	5682	1604	2857	8770
Ha12_00032091	Ha12_00032091	protein_coding	Ha12	40384545	40385799	+	957	10	0	8	0	0	1	0	0	4	22
Ha12_00032092	Ha12_00032092	protein_coding	Ha12	40394206	40396404	+	552	1399	72	123	1075	38	4	323	25	814	432
Ha12_00032093	Ha12_00032093	protein_coding	Ha12	40399462	40403004	+	1043	3	0	5	12	0	0	0	2	1	0
Ha12_00032095	Ha12_00032095	protein_coding	Ha12	40466178	40470665	+	1236	5656	728	370	3105	262	38	1035	428	2200	4847
Ha12_00032097	Ha12_00032097	protein_coding	Ha12	40639068	40641175	-	805	6328	984	390	2742	253	77	1755	460	3353	4738
Ha12_00032099	Ha12_00032099	protein_coding	Ha12	40732778	40735405	-	996	447	108	102	736	15	4	487	93	440	191
Ha12_00032100	Ha12_00032100	protein_coding	Ha12	40984230	40985095	+	207	456	0	66	231	5	3	203	67	1224	649
Ha12_00032101	Ha12_00032101	protein_coding	Ha12	40986042	40987788	+	477	1197	11	135	673	39	3	561	93	3914	1598
Ha12_00032102	Ha12_00032102	protein_coding	Ha12	40988575	40991871	-	528	3865	516	271	2660	185	242	1966	1282	2467	3966
Ha12_00032103	Ha12_00032103	protein_coding	Ha12	41010527	41011229	-	387	3513	136	114	454	25	6	827	765	1461	2182
Ha12_00032104	Ha12_00032104	protein_coding	Ha12	41072228	41072827	+	600	296	86	179	444	54	0	397	36	374	343
Ha12_00032105	Ha12_00032105	protein_coding	Ha12	41077092	41082962	-	1871	937	102	55	335	22	12	384	182	436	551
Ha12_00032106	Ha12_00032106	protein_coding	Ha12	41225714	41226488	-	294	1202	40	43	167	13	2	325	303	473	888
Ha12_00032107	Ha12_00032107	protein_coding	Ha12	41301314	41306740	+	672	300	0	38	36	1	0	37	17	232	6
Ha12_00032108	Ha12_00032108	protein_coding	Ha12	41324661	41326191	+	1366	25	0	38	124	0	0	14	5	32	8
Ha12_00032109	Ha12_00032109	protein_coding	Ha12	41327972	41335811	+	3083	153	105	156	592	21	18	238	74	393	290
Ha12_00032110	Ha12_00032110	protein_coding	Ha12	41360274	41361811	-	651	88	3	40	73	3	1	163	9	5	177
Ha12_00032111	Ha12_00032111	protein_coding	Ha12	41533009	41544456	+	2417	5	0	4	16	1	0	10	1	14	2
Ha12_00032115	Ha12_00032115	protein_coding	Ha12	41655038	41655733	-	696	9	1	79	111	4	0	292	10	116	39
Ha12_00032116	Ha12_00032116	protein_coding	Ha12	41677422	41678818	-	651	108	36	24	387	11	4	289	5	100	327
Ha12_00032117	Ha12_00032117	protein_coding	Ha12	41711153	41717690	-	2147	1933	2008	940	9354	449	18	1748	621	1809	3336
Ha12_00032118	Ha12_00032118	protein_coding	Ha12	41809166	41820771	-	2275	0	17	197	869	48	0	6	4	2	14
Ha12_00032119	Ha12_00032119	protein_coding	Ha12	41869930	41872370	-	540	7	11	1	0	2	93	5	1648	0	83
Ha12_00032120	Ha12_00032120	protein_coding	Ha12	41944766	41958265	-	2813	175	5	1	83	9	0	7	2	98	9
Ha12_00032121	Ha12_00032121	protein_coding	Ha12	42033504	42036451	-	1018	1108	176	334	1440	19	13	220	26	545	531
Ha12_00032123	Ha12_00032123	protein_coding	Ha12	42120649	42127185	-	1646	23	2	1	19	1	205	26	22	12	10
Ha12_00032125	Ha12_00032125	protein_coding	Ha12	42169752	42171191	+	1440	14	9	13	30	3	0	23	1	19	32
Ha12_00032126	Ha12_00032126	protein_coding	Ha12	42173761	42175482	+	462	12	4	8	20	4	1	12	3	13	12
Ha12_00032129	Ha12_00032129	protein_coding	Ha12	42300767	42303999	+	1302	5	2	0	1	0	0	2	4	0	0
Ha12_00032130	Ha12_00032130	protein_coding	Ha12	42351531	42359753	-	2610	64	10	43	87	11	7	43	5	147	30
Ha12_00032131	Ha12_00032131	protein_coding	Ha12	42359470	42369368	+	1059	896	227	61	343	54	189	474	601	508	884
Ha12_00032132	Ha12_00032132	protein_coding	Ha12	42566816	42568213	+	1219	443	137	4	521	20	2	97	16	164	3489
Ha12_00032133	Ha12_00032133	protein_coding	Ha12	42651108	42654410	+	1866	31	17	186	536	6	1	91	5	53	79
Ha12_00032134	Ha12_00032134	protein_coding	Ha12	42655949	42656872	-	924	2351	753	69	515	46	4	692	150	1704	1921
Ha12_00032136	Ha12_00032136	protein_coding	Ha12	42729980	42730879	-	900	207	0	10	2	0	0	4	0	23	11
Ha12_00032139	Ha12_00032139	protein_coding	Ha12	43032959	43037012	+	2142	47	23	23	74	9	1	48	48	206	128
Ha12_00032141	Ha12_00032141	protein_coding	Ha12	43251378	43257729	+	1299	2193	295	412	1345	37	9	439	119	645	793
Ha12_00032144	Ha12_00032144	protein_coding	Ha12	43392133	43392426	+	294	10	69	21	856	18	16	6007	58	5	2200
Ha12_00032147	Ha12_00032147	protein_coding	Ha12	43628605	43639074	+	2880	3	0	22	31	0	9	3	0	4	10
Ha12_00032153	Ha12_00032153	protein_coding	Ha12	43782456	43782626	-	171	2	0	1	1	0	0	5	2	2	2
Ha12_00032154	Ha12_00032154	protein_coding	Ha12	43784896	43785519	+	624	77	7	0	4	0	151	2	138	5	62
Ha12_00032161	Ha12_00032161	protein_coding	Ha12	44292135	44293563	-	471	1	2	2	8	0	1	14	0	8	4
Ha12_00032163	Ha12_00032163	protein_coding	Ha12	44382488	44388825	+	743	1525	270	202	1688	168	4	794	134	694	859
Ha12_00032164	Ha12_00032164	protein_coding	Ha12	44390220	44390774	+	555	509	48	59	334	14	5	149	8	262	146
Ha12_00032165	Ha12_00032165	protein_coding	Ha12	44399849	44403889	+	1275	140	143	103	595	4	5	169	53	388	196
Ha12_00032166	Ha12_00032166	protein_coding	Ha12	44449678	44450358	+	681	237	96	31	174	76	9	266	166	152	447
Ha12_00032169	Ha12_00032169	protein_coding	Ha12	44605198	44607550	-	1453	1630	191	39	911	63	5	410	127	876	664
Ha12_00032171	Ha12_00032171	protein_coding	Ha12	44726653	44728909	-	991	38	25	12	97	7	0	8	16	547	28
Ha12_00032175	Ha12_00032175	protein_coding	Ha12	44998653	45003661	-	1626	49	47	4	42	0	0	5	4	44	10
Ha12_00032179	Ha12_00032179	protein_coding	Ha12	45113926	45119511	+	879	82	10	15	31	13	0	22	4	46	16
Ha12_00032183	Ha12_00032183	protein_coding	Ha12	45198129	45199380	+	501	32	0	6	14	0	0	24	0	40	6
Ha12_00032192	Ha12_00032192	protein_coding	Ha12	45724554	45743892	-	1356	527	66	75	495	8	45	423	58	400	145
Ha12_00032194	Ha12_00032194	protein_coding	Ha12	45873695	45874285	+	321	13	0	0	18	0	2	3	0	21	6
Ha12_00032195	Ha12_00032195	protein_coding	Ha12	45874300	45879796	+	477	39	8	21	77	0	2	38	14	66	36
Ha12_00032197	Ha12_00032197	protein_coding	Ha12	45907868	45909624	+	409	305	71	9	237	56	2	216	357	274	311
Ha12_00032201	Ha12_00032201	protein_coding	Ha12	46133542	46136499	-	1911	2634	513	212	2566	140	12	1267	424	2766	1593
Ha12_00032202	Ha12_00032202	protein_coding	Ha12	46235288	46238997	-	1923	1824	143	156	1277	46	274	1336	217	1283	1305
Ha12_00032204	Ha12_00032204	protein_coding	Ha12	46372128	46377258	-	2223	9	8	6	25	2	2	4	4	21	43
Ha12_00032206	Ha12_00032206	protein_coding	Ha12	46535696	46542581	+	6121	80	34	22	68	31	32	38	40	113	132
Ha12_00032208	Ha12_00032208	protein_coding	Ha12	46549060	46550814	-	795	138	30	22	300	0	1	9	2	3	371
Ha12_00032211	Ha12_00032211	protein_coding	Ha12	46717870	46721378	+	1320	94	7	11	75	1	0	14	15	112	9
Ha12_00032213	Ha12_00032213	protein_coding	Ha12	46748797	46749348	+	552	752	16	19	724	42	2	29	23	878	281
Ha12_00032216	Ha12_00032216	protein_coding	Ha12	46756882	46758281	-	711	0	0	1	2	0	0	1	0	1	3
Ha12_00032220	Ha12_00032220	protein_coding	Ha12	47082779	47086697	+	990	68	3	14	53	0	9	28	0	44	22
Ha12_00032222	Ha12_00032222	protein_coding	Ha12	47468556	47470709	+	351	8	4	8	19	0	4	18	9	14	8
Ha12_00032225	Ha12_00032225	protein_coding	Ha12	47712216	47713204	+	906	7	0	0	2	9	0	1	0	2	3
Ha12_00032227	Ha12_00032227	protein_coding	Ha12	47733183	47738367	-	2063	3984	568	516	4224	159	21	6060	582	1806	1658
Ha12_00032228	Ha12_00032228	protein_coding	Ha12	47827222	47828854	+	537	177	17	13	91	8	30	69	70	84	39
Ha12_00032229	Ha12_00032229	protein_coding	Ha12	47953917	47957022	+	1426	18146	10540	1352	15135	2949	19	5194	6125	6070	19681
Ha12_00032230	Ha12_00032230	protein_coding	Ha12	47968335	47975796	+	861	1095	91	129	606	52	5	501	104	780	582
Ha12_00032232	Ha12_00032232	protein_coding	Ha12	48007669	48009392	-	957	7	113	0	46	105	220405	6	36416	8	16448
Ha12_00032237	Ha12_00032237	protein_coding	Ha12	48152701	48153642	+	942	8	0	1	5	15	0	147	26	29	100
Ha12_00032238	Ha12_00032238	protein_coding	Ha12	48217445	48218333	+	889	20	0	1	3	36	0	187	163	36	145
Ha12_00032240	Ha12_00032240	protein_coding	Ha12	48278897	48279602	+	439	12	8	4	332	0	4	3	7	11	41
Ha12_00032241	Ha12_00032241	protein_coding	Ha12	48279664	48282819	-	1360	860	149	26	542	18	3	154	67	1041	324
Ha12_00032242	Ha12_00032242	protein_coding	Ha12	48303554	48306886	+	537	9	2	6	329	1	13	13	3	11	15
Ha12_00032243	Ha12_00032243	protein_coding	Ha12	48364251	48366905	+	2421	167	125	115	1028	11	8	42	60	1568	343
Ha12_00032244	Ha12_00032244	protein_coding	Ha12	48402875	48407089	-	1239	1081	726	204	1418	76	2915	1570	569	1064	1693
Ha12_00032249	Ha12_00032249	protein_coding	Ha12	48864935	48876706	-	1658	531	83	194	751	17	109	868	56	730	190
Ha12_00032250	Ha12_00032250	protein_coding	Ha12	48885994	48891719	-	1354	156	34	27	76	13	2	126	44	166	36
Ha12_00032251	Ha12_00032251	protein_coding	Ha12	49139446	49142532	-	830	469	33	108	147	10	4	619	27	763	2134
Ha12_00032253	Ha12_00032253	protein_coding	Ha12	49241569	49243585	+	1102	28537	18785	180	23740	15570	283	17788	9113	10371	72163
Ha12_00032257	Ha12_00032257	protein_coding	Ha12	49340197	49342957	+	2436	3416	1699	535	4286	386	13	2937	817	2365	4865
Ha12_00032260	Ha12_00032260	protein_coding	Ha12	49425709	49426076	+	288	4116	424	212	1395	336	15	2031	119	1009	1661
Ha12_00032261	Ha12_00032261	protein_coding	Ha12	49455122	49457934	+	1056	67	5	16	204	2	0	81	23	26	22
Ha12_00032263	Ha12_00032263	protein_coding	Ha12	49553309	49553965	-	295	55	2	1	18	0	0	13	2	33	7
Ha12_00032267	Ha12_00032267	protein_coding	Ha12	49876619	49879514	-	808	18	0	0	25	0	24	4	45	4	37
Ha12_00032268	Ha12_00032268	protein_coding	Ha12	49945717	49947345	-	884	5	29	49	169	3	0	47	16	108	98
Ha12_00032269	Ha12_00032269	protein_coding	Ha12	50036183	50036618	-	270	4	6	0	5	0	408	4	60	0	8
Ha12_00032271	Ha12_00032271	protein_coding	Ha12	50246292	50253900	+	4469	380	279	392	1343	35	243	203	229	1463	549
Ha12_00032273	Ha12_00032273	protein_coding	Ha12	50403907	50406045	-	1175	220	2	5	96	0	1503	165	51	228	202
Ha12_00032276	Ha12_00032276	protein_coding	Ha12	50594235	50598809	+	1096	269	97	68	160	17	1	46	15	120	144
Ha12_00032277	Ha12_00032277	protein_coding	Ha12	50599209	50605963	-	1731	344	47	160	308	9	3	175	13	268	88
Ha12_00032279	Ha12_00032279	protein_coding	Ha12	50640116	50641860	+	412	13	0	5	43	1	0	19	2	11	5
Ha12_00032281	Ha12_00032281	protein_coding	Ha12	51780426	51782491	-	1429	23	5	3	650	4	1	24	5	11	43
Ha12_00032282	Ha12_00032282	protein_coding	Ha12	51926917	51938800	+	1680	2447	369	609	3107	54	9	702	103	1488	386
Ha12_00032284	Ha12_00032284	protein_coding	Ha12	51942064	51945772	+	1086	8894	2725	574	6232	1473	210	5472	3698	4356	12489
Ha12_00032288	Ha12_00032288	protein_coding	Ha12	52314801	52316905	+	683	6	0	0	307	22	22	2	0	0	4
Ha12_00032290	Ha12_00032290	protein_coding	Ha12	52364458	52368449	+	3591	2	0	4	8	0	0	95	6	9	10
Ha12_00032292	Ha12_00032292	protein_coding	Ha12	52381062	52381897	+	728	12	0	2	6	0	0	1	1	11	2
Ha12_00032297	Ha12_00032297	protein_coding	Ha12	52540901	52541986	+	676	6	3	3	26	0	0	21	0	17	24
Ha12_00032298	Ha12_00032298	protein_coding	Ha12	52596846	52598100	-	1046	9	3	18	30	0	0	137	13	38	6
Ha12_00032301	Ha12_00032301	protein_coding	Ha12	52679140	52688048	-	1218	10	0	6	26	0	6	10	0	21	6
Ha12_00032304	Ha12_00032304	protein_coding	Ha12	52777615	52778676	+	1062	188	0	74	16	0	0	0	3	75	0
Ha12_00032306	Ha12_00032306	protein_coding	Ha12	52948010	52949013	+	392	4	0	1	0	0	0	0	1	9	1
Ha12_00032308	Ha12_00032308	protein_coding	Ha12	53047516	53050880	+	1162	9	4	9	111	4	0	5	1	25	6
Ha12_00032309	Ha12_00032309	protein_coding	Ha12	53133726	53134296	+	387	11	58	7	26	10	0	73	20	122	276
Ha12_00032314	Ha12_00032314	protein_coding	Ha12	53391492	53397159	+	1261	246	43	40	275	4	7	123	25	125	52
Ha12_00032315	Ha12_00032315	protein_coding	Ha12	53409140	53416322	-	3852	763	1264	519	2335	107	9	171	566	1012	1016
Ha12_00032317	Ha12_00032317	protein_coding	Ha12	53470454	53471494	-	941	0	10	0	4	1	0	3	8	491	4
Ha12_00032318	Ha12_00032318	protein_coding	Ha12	53514727	53519558	-	3394	1407	987	1746	8595	39	26	15	101	1893	379
Ha12_00032320	Ha12_00032320	protein_coding	Ha12	53686273	53687517	+	1245	6	4	1	17	0	0	0	0	33	9
Ha12_00032321	Ha12_00032321	protein_coding	Ha12	53701679	53702065	-	387	0	2	3	5	4	0	1	0	10	0
Ha12_00032322	Ha12_00032322	protein_coding	Ha12	53776094	53777386	+	936	5	0	3	2	0	0	0	5	32	0
Ha12_00032331	Ha12_00032331	protein_coding	Ha12	54471004	54477011	-	1231	1194	159	90	809	37	2	592	77	1297	688
Ha12_00032333	Ha12_00032333	protein_coding	Ha12	54631797	54632735	-	533	188	1	1	34	3	5	15	12	516	12
Ha12_00032334	Ha12_00032334	protein_coding	Ha12	54671996	54673257	-	757	52	14	7	36	8	115	48	8	56	24
Ha12_00032336	Ha12_00032336	protein_coding	Ha12	54747872	54748372	-	501	2	26	5	14	34	0	25	7	91	112
Ha12_00032341	Ha12_00032341	protein_coding	Ha12	54818187	54819267	+	577	414	29	54	285	8	2	110	45	293	111
Ha12_00032342	Ha12_00032342	protein_coding	Ha12	54911345	54919679	+	831	936	75	0	706	21	2	367	1	46	10
Ha12_00032350	Ha12_00032350	protein_coding	Ha12	55261336	55262236	+	576	4	0	0	2	0	1	0	0	4	66
Ha12_00032351	Ha12_00032351	protein_coding	Ha12	55264999	55266725	+	1727	44	41	43	134	38	7	151	42	199	531
Ha12_00032352	Ha12_00032352	protein_coding	Ha12	55276323	55278044	+	1098	137	77	93	225	51	16	316	73	478	1045
Ha12_00032354	Ha12_00032354	protein_coding	Ha12	55298134	55304707	+	1281	19	7	37	83	4	0	30	2	33	16
Ha12_00032355	Ha12_00032355	protein_coding	Ha12	55304878	55306823	-	1509	547	76	306	198	111	11	227	62	254	1309
